Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon	geometry
NODE90	72.0	44.6	5.548e-07	black	0.0010581306375348374	81.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7320625295441813e-08	1.8635736882688154	4.297849370155706e-07	1505-03-01	1505.1628696358368	[1470.852371811549, 1558.4459043547172]	[550.1476281884511, 462.5540956452828]	21.30521298020176	5473.431126934982	81.75	1505.1628696358368	5.8130637534837335e-05	False	0	0.9999999959949306	8.692090458859324e-08	0.PE	0.9999999897145506	2.214305783944542e-07	0.PE4a	0.9999999619567196	8.234718451201388e-07	Russia	0.9999960769440885	5.9330145709683214e-05	64.6863136	97.7453061	Altai Republic	0.9999990074161036	1.936875730406623e-05	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
GCA_002188775.1_ASM218877v1_genomic	NA	NA	8.1757e-06	grey	0.0010656601839359628	81	I-3519	2007	-14	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521434	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	1.3847059332398978e-08	1.4898431778064543	7.529546401125405e-06	2006-12-14	2006.9529577488345	[2007.0, 2007.0]	[14.0, 14.0]	501.79008811299764	5975.221215047979	81.0	2007.0	6.566018393596274e-05	False	0	0.9999999999999999	-9.99866855976916e-13	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
NODE91	99.0	57.9	1.6422e-06	black	0.0010596351432080615	82.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1748819756677948e-08	2.3400153030336748	1.5045056732240625e-06	1567-10-13	1567.7830218954853	[1480.5206246258872, 1582.5758607245518]	[540.4793753741128, 438.42413927544817]	62.62015225964842	5536.05127919463	82.5	1567.7830218954853	5.96351432080614e-05	False	0	0.9999999959949346	8.692081957796115e-08	0.PE	0.9999999897145605	2.2143037286606984e-07	0.PE4a	0.9999999619567576	8.234710620785074e-07	Russia	0.9999960769453553	5.933012823653997e-05	64.6863136	97.7453061	Altai Republic	0.9999990074163863	1.9368752065066634e-05	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
GCA_001972515.1_ASM197251v1_genomic	NA	NA	8.5e-06	grey	0.0010673826280143998	82	I-3443	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521427	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	1.6380108347434627e-08	1.7623808844421354	7.747484806338272e-06	2000-12-07	2000.933040391647	[2001.0, 2001.0]	[20.0, 20.0]	433.1500184961617	5969.201297690792	82.0	2001.0	6.738262801439967e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	0.9999999999999999	-9.99866855976916e-13	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
GCA_002173815.1_ASM217381v1_genomic	NA	NA	1.01922e-05	grey	0.0010688915448747334	83	I-3442	2001	-20	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05521426	KEEP: Assembly Modern Kislichkina 2018a Keller 2019	0	1.9537160581021512e-08	2.1020568126865458	9.25640166667204e-06	2000-12-07	2000.933040391647	[2001.0, 2001.0]	[20.0, 20.0]	433.1500184961617	5969.201297690792	83.0	2001.0	6.889154487473344e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE4a	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	0.9999999999999999	-9.99866855976916e-13	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
NODE92	100.0	87.0	2.1274e-06	black	0.0010333705525712104	121.74174988269806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.767036376875817e-09	0.5128985479123531	1.934571599580688e-06	-1371-10-20	-1370.1990488483568	[-1547.4146091395305, -1140.4829857052523]	[3568.4146091395305, 3161.4829857052523]	405.5526557133312	2598.0692084507887	121.74174988269806	-1370.1990488483568	3.337055257121031e-05	False	0	0.9999999959907632	8.700714721949266e-08	0.PE	0.9986643487411831	0.010224504078183342	0.PE5	0.4595386779965785	1.7906282075746753	China	0.7001650585441496	0.8372092489443402	35.000074	104.999927	Xinjiang	0.4056006455822167	1.5080708141370878	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
NODE93	100.0	99.9	2.59846e-05	red	0.0010568922756807907	87.90625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.802968514818552e-09	0.8395428321189216	2.3521723109580363e-05	1646-12-19	1646.9660851823464	[1510.7476376885827, 1723.18256094762]	[510.2523623114173, 297.81743905238]	3017.1651340307035	5615.234342481492	87.90625	1646.9660851823464	5.689227568079068e-05	False	0	0.9999999959866142	8.709300757391601e-08	0.PE	0.999998202987661	2.5731813920199947e-05	0.PE5	0.9993692694735197	0.006571901809286062	Mongolia	0.9948210094063207	0.03459642201027514	46.8250388	103.8499736	Bayan-Ölgii	0.4563108847500145	1.7985293039366304	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
NODE94	100.0	99.9	4.0216e-06	red	0.0010605474195065734	84.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4269523851907109e-08	1.5352972967746459	3.655143825782593e-06	1886-05-12	1886.3611130817633	[1837.444413314018, 1920.9782610906504]	[183.555586685982, 100.02173890934955]	239.39502789941685	5854.629370380909	84.9375	1886.3611130817633	6.054741950657327e-05	False	0	0.9999999959907723	8.700696024038842e-08	0.PE	0.99999998731805	2.6813810765694243e-07	0.PE5	0.9999992267734913	1.334214808040805e-05	Mongolia	0.9999673702822435	0.00038147812426364585	46.8250388	103.8499736	Govi-Altai	0.4934017206064211	1.7737153398472314	45.3463139	95.9325806	POINT (95.93258059999999 45.3463139)
GCA_006546725.1_ASM654672v1_genomic	NA	NA	2.35e-08	grey	0.0010605474195065734	84	I-3196	1986	-35	Mongolia	Govi-Altai	46.825038799999994	103.8499736	45.3463139	95.9325806	Ulegeica	0.PE	0.PE5	SAMN12138635	KEEP: Assembly Modern	0	9.294306634867748e-10	0.1	2.7713419279665372e-22	1985-11-19	1985.883246998678	[1986.0, 1986.0]	[35.0, 35.0]	99.52213391691475	5954.1515042978235	84.0	1986.0	6.054741950657327e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Govi-Altai	1.0	-1.000088900581841e-12	45.3463139	95.9325806	POINT (95.93258059999999 45.3463139)
NODE95	100.0	99.9	1.173e-06	red	0.0010616220143132456	85.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5810504673709144e-08	2.777023148438056	1.0745948066721764e-06	1920-03-23	1920.226515379985	[1882.1892819676864, 1944.2617548633314]	[138.81071803231362, 76.73824513666864]	33.865402298221625	5888.494772679131	85.875	1920.226515379985	6.162201431324545e-05	False	0	0.9999999959907766	8.700687085771694e-08	0.PE	0.9999999896999985	2.2172584586673832e-07	0.PE5	0.999999962406477	8.139269096440844e-07	Mongolia	0.999999082046531	1.5182291730271354e-05	46.8250388	103.8499736	Övörkhangai	0.37052338137422614	1.645312454432538	45.8297039	102.7237769	POINT (102.7237769 45.8297039)
GCA_006517425.1_ASM651742v1_genomic	NA	NA	2.346e-07	grey	0.0010618368989345958	85	I-3068	1982	-39	Mongolia	Övörkhangai	46.825038799999994	103.8499736	45.8297039	102.7237769	Ulegeica	0.PE	0.PE5	SAMN12131171	KEEP: Assembly Modern	0	3.575247923626706e-09	0.3846707521155051	2.1488462135023704e-07	1981-11-14	1981.869968760553	[1982.0, 1982.0]	[39.0, 39.0]	61.64345338056819	5950.138226059698	85.0	1982.0	6.183689893459569e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Övörkhangai	1.0	-1.000088900581841e-12	45.8297039	102.7237769	POINT (102.7237769 45.8297039)
NODE96	100.0	99.9	7.038e-07	red	0.0010622667468135434	86.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5074822639378844e-08	2.6978690960453386	6.447325002977942e-07	1937-06-01	1937.414868800237	[1907.476073713936, 1957.350971316676]	[113.5239262860639, 63.649028683324104]	17.188353420252042	5905.683126099382	86.75	1937.414868800237	6.226674681354325e-05	False	0	0.9999999959907809	8.700678165139841e-08	0.PE	0.9999999897031898	2.2166244350582217e-07	0.PE5	0.9999999632671925	7.964972420682466e-07	Mongolia	0.99999928206483	1.2272486809964514e-05	46.8250388	103.8499736	Ömnögovi	0.9930966811221243	0.05557405617632474	43.282363	104.1133864	POINT (104.1133864 43.282363)
GCA_002981995.1_ASM298199v1_genomic	NA	NA	2.35e-08	grey	0.0010622667468135434	86	I-2457	1973	-48	Mongolia	Ömnögovi	46.825038799999994	103.8499736	43.282363000000004	104.11338640000001	Ulegeica	0.PE	0.PE5	SAMN08625969	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306634867748e-10	0.1	2.7695572405167627e-22	1972-11-03	1972.8400927247717	[1973.0, 1973.0]	[48.0, 48.0]	35.42522392453475	5941.1083500239165	86.0	1973.0	6.226674681354325e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Ömnögovi	1.0	-1.000088900581841e-12	43.282363	104.1133864	POINT (104.1133864 43.282363)
NODE97	100.0	99.7	4.692e-07	red	0.0010626965303846827	87.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2222710655307275e-08	2.3910025274976836	4.297835711392359e-07	1947-08-25	1947.6480012501474	[1921.8736665956574, 1978.4277740910925]	[99.12633340434263, 42.57222590890751]	10.2331324499105	5915.916258549292	87.5	1947.6480012501474	6.269653038468249e-05	False	0	0.9999999959949303	8.692090861707846e-08	0.PE	0.9999999897145474	2.2143063724145497e-07	0.PE5	0.9999999633065221	7.956846153062307e-07	Mongolia	0.999999286801618	1.220105422077012e-05	46.8250388	103.8499736	Ömnögovi	0.9917097123757525	0.05781897671487497	43.282363	104.1133864	POINT (104.1133864 43.282363)
GCA_000950945.1_ASM95094v1_genomic	NA	NA	3.3081e-06	grey	0.0010657069253672152	87	I-3189	1986	-35	Mongolia	Omnogovi	46.825038799999994	103.8499736	49.10457325	91.56421013087612	Ulegeica	0.PE	0.PE5	SAMN03256423	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	5.409893194712325e-08	5.820652800949153	3.0103949825324888e-06	1985-11-19	1985.883246998678	[1986.0, 1986.0]	[35.0, 35.0]	38.23524574853059	5954.151504297823	87.0	1986.0	6.570692536721498e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Omnogovi	1.0	-1.000088900581841e-12	49.10457325	91.56421013087612	POINT (91.56421013087612 49.10457325)
GCA_002981915.1_ASM298191v1_genomic	NA	NA	2.35e-08	grey	0.0010626965303846827	88	I-3190	1986	-35	Mongolia	Ömnögovi	46.825038799999994	103.8499736	43.282363000000004	104.11338640000001	Ulegeica	0.PE	0.PE5	SAMN08625966	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306634867748e-10	0.1	2.781573918220013e-22	1985-11-19	1985.883246998678	[1986.0, 1986.0]	[35.0, 35.0]	38.23524574853059	5954.151504297823	88.0	1986.0	6.269653038468249e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Ömnögovi	1.0	-1.000088900581841e-12	43.282363	104.1133864	POINT (104.1133864 43.282363)
NODE98	100.0	99.5	1.4076e-06	red	0.001058181789809563	90.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.884029482876337e-09	0.6330789066935129	1.2895141287722885e-06	1867-10-17	1867.7931695085467	[1840.8833437709204, 1920.1379910557991]	[180.11665622907958, 100.86200894420085]	220.8270843262003	5836.0614268076915	90.875	1867.7931695085467	5.818178980956297e-05	False	0	0.9999999959866229	8.709282887517662e-08	0.PE	0.9999999873035226	2.684284697231499e-07	0.PE5	0.9999992258755092	1.3356657684916617e-05	Mongolia	0.9999671681193116	0.0003836063015835694	46.8250388	103.8499736	Bayan-Ölgii	0.994003944621823	0.05060000340592383	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
NODE99	100.0	98.8	9.384e-07	red	0.00105904141724767	89.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.100545051285979e-09	0.8715599096867159	8.596274381068062e-07	1955-10-09	1955.770248039583	[1942.6387206820712, 1973.4861572138327]	[78.36127931792885, 47.51384278616729]	87.97707853103634	5924.038505338728	89.5	1955.770248039583	5.904141724766978e-05	False	0	0.999999995994926	8.692099782787848e-08	0.PE	0.999999989711352	2.214941278268193e-07	0.PE5	0.9999999624447969	8.131357284565929e-07	Mongolia	0.9999990855160077	1.513058951371861e-05	46.8250388	103.8499736	Bayan-Ölgii	0.9925265492960681	0.05346584163158857	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_003122795.1_Y.pestis_I-2422_genomic	NA	NA	4.692e-07	grey	0.0010594712070642954	89	I-2422	1974	-47	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08866751	KEEP: Assembly Modern Kislichkina 2015 Kutyrev 2018 Keller 2019	0	1.8549682764838622e-08	1.9958113599619336	4.2978981662554125e-07	1973-11-04	1973.843412284303	[1974.0, 1974.0]	[47.0, 47.0]	18.07316424471992	5942.111669583448	89.0	1974.0	5.9471207064295316e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_006546665.1_ASM654666v1_genomic	NA	NA	2.346e-07	grey	0.0010592563110963266	90	I-3193	1987	-34	Mongolia	Khovd	46.825038799999994	103.8499736	48.0552065	91.26731219782693	Ulegeica	0.PE	0.PE5	SAMN12138633	KEEP: Assembly Modern	0	6.96944384522228e-09	0.7498616216379492	2.148938486566543e-07	1986-11-20	1986.8865665582093	[1987.0, 1987.0]	[34.0, 34.0]	31.116318518626258	5955.154823857354	90.0	1987.0	5.925631109632643e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Khovd	1.0	-1.000088900581841e-12	48.0552065	91.26731219782693	POINT (91.26731219782693 48.0552065)
NODE100	100.0	98.9	1.173e-06	red	0.0010592565600227556	92.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.585112994332469e-08	1.7054666438332162	1.074770213192376e-06	1921-08-17	1921.6261438221463	[1888.9036896040093, 1944.747259855752]	[132.0963103959907, 76.25274014424804]	53.83297431359961	5889.894401121292	92.25	1921.6261438221463	5.9256560022755345e-05	False	0	0.9999999959949261	8.692099780452027e-08	0.PE	0.999999989711352	2.214941281207009e-07	0.PE5	0.9999999624447967	8.131357294804703e-07	Mongolia	0.9999990855158231	1.513059216198984e-05	46.8250388	103.8499736	Bayan-Ölgii	0.9999805570664864	0.00028271202482757886	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_006546745.1_ASM654674v1_genomic	NA	NA	9.384e-07	grey	0.001060116753288796	91	I-3269	1990	-31	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN12138636	KEEP: Assembly Modern	0	1.1277525939664228e-08	1.2133800166820836	8.601932660405146e-07	1989-11-24	1989.896525236803	[1990.0, 1990.0]	[31.0, 31.0]	68.27038141465664	5958.164782535949	91.0	1990.0	6.011675328879586e-05	False	0	0.9999999999999999	-9.99866855976916e-13	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	1.0	-1.000088900581841e-12	46.8250388	103.8499736	Bayan-Ölgii	0.9999999999999999	-9.99866855976916e-13	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
NODE101	100.0	100.0	1.4076e-06	red	0.0010605461385773255	93.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1046199197650466e-08	2.264418425651602	1.2895785545699543e-06	1971-11-02	1971.8368807579893	[1939.0221860367087, 1972.0]	[81.97781396329128, 49.0]	50.21073693584299	5940.105138057134	93.5	1971.8368807579893	6.05461385773253e-05	False	0	0.9999999999999958	-8.775107058013908e-13	0.PE	0.9999999999999871	-6.319924846590878e-13	0.PE5	0.9999999999999623	7.526022636193784e-14	Mongolia	0.9999999999794279	5.285773869029202e-10	46.8250388	103.8499736	Bayan-Ölgii	0.9999999999947433	1.4851056580675948e-10	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_002981925.1_ASM298192v1_genomic	NA	NA	2.35e-08	grey	0.0010605461385773255	92	I-2236	1972	-49	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625967	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306632854862e-09	0.9999999997834281	2.7733170823055736e-22	1971-11-02	1971.8367731652404	[1972.0, 1972.0]	[49.0, 49.0]	-0.00010759274891825044	5940.105030464385	92.0	1972.0	6.05461385773253e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_002981955.1_ASM298195v1_genomic	NA	NA	2.35e-08	grey	0.0010605461385773255	93	I-2238	1972	-49	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625965	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306632854862e-09	0.9999999997834281	2.7733170823055736e-22	1971-11-02	1971.8367731652404	[1972.0, 1972.0]	[49.0, 49.0]	-0.00010759274891825044	5940.105030464385	93.0	1972.0	6.05461385773253e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_001295025.1_ASM129502v1_genomic	NA	NA	2.35e-08	grey	0.0010605461385773255	94	I-2239	1972	-49	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN03861510	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306632854862e-09	0.9999999997834281	2.779961545882171e-22	1971-11-02	1971.8367731652404	[1972.0, 1972.0]	[49.0, 49.0]	-0.00010759274891825044	5940.105030464385	94.0	1972.0	6.05461385773253e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
GCA_002981895.1_ASM298189v1_genomic	NA	NA	2.35e-08	grey	0.0010605461385773255	95	I-2231	1972	-49	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625964	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0	9.294306632854862e-09	0.9999999997834281	1.3847186116828879e-21	1971-11-02	1971.8367731652404	[1972.0, 1972.0]	[49.0, 49.0]	-0.00010759274891825044	5940.105030464385	95.0	1972.0	6.05461385773253e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE5	1.0	-1.000088900581841e-12	Mongolia	0.9999999999999999	-9.99866855976916e-13	46.8250388	103.8499736	Bayan-Ölgii	1.0	-1.000088900581841e-12	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)
NODE104	100.0	99.3	9.928e-06	red	0.0010421958326798512	155.57724976539612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.778113584624396e-09	0.7292758729517476	8.825280108640705e-06	-059-11-01	-58.16652246798344	[-149.5164128695746, 53.762088029958136]	[2170.5164128695747, 1967.2379119700418]	1312.0325263803734	3910.101734831162	155.57724976539612	-58.16652246798344	4.219583267985102e-05	False	0	0.999999995986613	8.709302735419411e-08	0.ANT	0.9986559341906023	0.010281853482813097	0.ANT1	0.46891286121369496	1.7191916860912027	China	0.9926404877342501	0.05105376882524275	35.000074	104.999927	Xinjiang	0.9923154696994599	0.06023470674985204	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
NODE105	100.0	99.8	2.6766e-06	red	0.001044560405326657	104.812255859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8418325190483237e-09	0.3057605726485439	2.364572646805848e-06	0788-04-05	788.2594419450297	[415.97544682619065, 945.1407293330728]	[1605.0245531738094, 1075.8592706669272]	846.4259644130132	4756.527699244175	104.812255859375	788.2594419450297	4.456040532665687e-05	False	0	0.9999999959866185	8.70929182958317e-08	0.ANT	0.999998182116021	2.601781805965111e-05	0.ANT1	0.9993219973759403	0.00694117310077718	China	0.9999064474572146	0.001052877447015403	35.000074	104.999927	Xinjiang	0.9999682346660489	0.0004313089138222383	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
NODE106	100.0	99.9	9.7963e-06	red	0.0010533820630434577	96.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.593998638185215e-09	0.9246519375576316	8.82165771680065e-06	1790-02-11	1790.1141091787947	[1662.4165789866975, 1853.7247776936113]	[358.58342101330254, 167.27522230638874]	1001.854667233765	5758.38236647794	96.96875	1790.1141091787947	5.338206304345752e-05	False	0	0.9999999959907722	8.700696026320317e-08	0.ANT	0.9999999865678828	2.842922124991009e-07	0.ANT1	0.9999990910132333	1.5437850513352134e-05	China	0.9999948131216684	7.806279567910581e-05	35.000074	104.999927	Xinjiang	0.9999985499009928	2.7436672821243868e-05	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
GCA_000323665.1_ASM32366v1_genomic	NA	NA	2.346e-07	grey	0.0010535969629997118	96	945	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0	1.0078487542423726e-09	0.10843721794818034	2.1489995625418498e-07	1993-11-29	1993.9098034749281	[1994.0, 1994.0]	[27.0, 27.0]	203.79569429613343	5962.178060774074	96.0	1994.0	5.3596962999711705e-05	False	0	1.0	-1.000088900581841e-12	0.ANT	1.0	-1.000088900581841e-12	0.ANT1	0.9999999999999999	-9.99866855976916e-13	China	1.0	-1.000088900581841e-12	35.000074	104.999927	Xinjiang	0.9999999999999999	-9.99866855976916e-13	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
NODE107	100.0	100.0	4.395e-06	red	0.0010572528395258389	97.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0042370169623622e-08	2.156413701096791	3.870776482381323e-06	1966-10-27	1966.820282960333	[1928.061681519698, 1967.0]	[92.93831848030209, 54.0]	176.70617378153838	5935.088540259479	97.9375	1966.820282960333	5.725283952583884e-05	False	0	0.9999999959907765	8.70068710567761e-08	0.ANT	0.999999988988469	2.3714621248481993e-07	0.ANT1	0.9999999563676758	9.381214887582232e-07	China	0.9999959075736199	6.346837361866111e-05	35.000074	104.999927	Xinjiang	0.9999986701270693	2.541611114612366e-05	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)
