id	Assembly_id	AssemblyAccession	AssemblyBioSampleAccession	AssemblyBioSampleID	AssemblyGenbankBioprojectAccession	AssemblyGenbankID	AssemblyRefseqBioprojectAccession	AssemblyRefSeqCategory	AssemblyRefSeqID	AssemblyWGSAccession	AssemblyInfraspecies	AssemblyIsolate	AssemblyOrganism	AssemblySpeciesTaxonomicID	AssemblySpeciesName	AssemblyTaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	AssemblyChromosomes	AssemblyContigCount	AssemblyContigN50	AssemblyContigL50	AssemblyNonChromosomalReplicons	AssemblyReplicons	AssemblyScaffolds	AssemblyScaffoldN50	AssemblyScaffoldL50	AssemblyTotalLength	AssemblyUngappedLength	AssemblySubmitterOrganization	AssemblySubmissionDate	AssemblyReleaseDate	AssemblyFTPAssemblyReport	AssemblyFTPGenbank	AssemblyFTPRefSeq	AssemblyFTPStatsReport	AssemblyComment
141	774571	GCF_001693595.1	SAMN05282282	5282282	PRJNA224116	3360608	PRJNA224116	na	3364508	None	Cadman	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM169359v1	Complete Genome	haploid	450	1	4	4602429	1	3	4	0	4602429	1	4778555	4778555	USAMRIID	2016/07/26 00:00	2016/07/26 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/693/595/GCF_001693595.1_ASM169359v1/GCF_001693595.1_ASM169359v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/693/595/GCA_001693595.1_ASM169359v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/693/595/GCF_001693595.1_ASM169359v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/693/595/GCF_001693595.1_ASM169359v1/GCF_001693595.1_ASM169359v1_assembly_stats.txt	None
142	738671	GCF_000987005.3	SAMN03418619	3418619	PRJNA224116	3228258	PRJNA224116	na	3230308	LBFK01	125 B plague Bombay	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	YPES002-SEQ-1-ASM-1	Contig	haploid	202.96	0	113	79919	19	1	1	112	79919	19	4499457	4499457	cBio Corp	2016/04/19 00:00	2016/04/19 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.3_YPES002-SEQ-1-ASM-1/GCF_000987005.3_YPES002-SEQ-1-ASM-1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/987/005/GCA_000987005.3_YPES002-SEQ-1-ASM-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.3_YPES002-SEQ-1-ASM-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.3_YPES002-SEQ-1-ASM-1/GCF_000987005.3_YPES002-SEQ-1-ASM-1_assembly_stats.txt	None
143	724391	GCF_001617815.1	SAMN04376922	4376922	PRJNA224116	3183848	PRJNA224116	na	3184988	LQAY01	M-1453	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_M-1453	Contig	haploid	48	0	316	34920	49	0	0	316	34920	49	4476549	4476549	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/815/GCF_001617815.1_Yersinia_pestis_M-1453/GCF_001617815.1_Yersinia_pestis_M-1453_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/815/GCA_001617815.1_Yersinia_pestis_M-1453	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/815/GCF_001617815.1_Yersinia_pestis_M-1453	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/815/GCF_001617815.1_Yersinia_pestis_M-1453/GCF_001617815.1_Yersinia_pestis_M-1453_assembly_stats.txt	None
144	724381	GCF_001617805.1	SAMN04376919	4376919	PRJNA224116	3183828	PRJNA224116	na	3409558	LQAZ01	173	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_173	Contig	haploid	48	0	316	33020	47	0	0	316	33020	47	4569957	4569957	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/805/GCF_001617805.1_Yersinia_pestis_173/GCF_001617805.1_Yersinia_pestis_173_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/805/GCA_001617805.1_Yersinia_pestis_173	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/805/GCF_001617805.1_Yersinia_pestis_173	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/805/GCF_001617805.1_Yersinia_pestis_173/GCF_001617805.1_Yersinia_pestis_173_assembly_stats.txt	None
145	724351	GCF_001617785.1	SAMN04376917	4376917	PRJNA224116	3183768	PRJNA224116	na	3408538	LQBA01	M-549	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_M-549	Contig	haploid	48	0	290	41999	38	0	0	290	41999	38	4505675	4505675	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/785/GCF_001617785.1_Yersinia_pestis_M-549/GCF_001617785.1_Yersinia_pestis_M-549_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/785/GCA_001617785.1_Yersinia_pestis_M-549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/785/GCF_001617785.1_Yersinia_pestis_M-549	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/785/GCF_001617785.1_Yersinia_pestis_M-549/GCF_001617785.1_Yersinia_pestis_M-549_assembly_stats.txt	None
146	724341	GCF_001617725.1	SAMN04376037	4376037	PRJNA224116	3183748	PRJNA224116	na	9033888	LQAV01	M-1484	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_M-1484	Contig	haploid	48	0	404	30419	49	0	0	404	30419	49	4519703	4519703	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/725/GCF_001617725.1_Yersinia_pestis_M-1484/GCF_001617725.1_Yersinia_pestis_M-1484_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/725/GCA_001617725.1_Yersinia_pestis_M-1484	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/725/GCF_001617725.1_Yersinia_pestis_M-1484	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/725/GCF_001617725.1_Yersinia_pestis_M-1484/GCF_001617725.1_Yersinia_pestis_M-1484_assembly_stats.txt	None
147	724331	GCF_001617705.1	SAMN04376023	4376023	PRJNA224116	3183728	PRJNA224116	na	3409498	LQAU01	C-791	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_C-791	Contig	haploid	48	0	282	35936	47	0	0	282	35936	47	4573297	4573297	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/705/GCF_001617705.1_Yersinia_pestis_C-791/GCF_001617705.1_Yersinia_pestis_C-791_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/705/GCA_001617705.1_Yersinia_pestis_C-791	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/705/GCF_001617705.1_Yersinia_pestis_C-791	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/705/GCF_001617705.1_Yersinia_pestis_C-791/GCF_001617705.1_Yersinia_pestis_C-791_assembly_stats.txt	None
148	724321	GCF_001617715.1	SAMN04376048	4376048	PRJNA224116	3183718	PRJNA224116	na	3431668	LQAX01	M-519	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_M-519	Contig	haploid	48	0	255	39937	40	0	0	255	39937	40	4574099	4574099	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/715/GCF_001617715.1_Yersinia_pestis_M-519/GCF_001617715.1_Yersinia_pestis_M-519_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/715/GCA_001617715.1_Yersinia_pestis_M-519	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/715/GCF_001617715.1_Yersinia_pestis_M-519	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/715/GCF_001617715.1_Yersinia_pestis_M-519/GCF_001617715.1_Yersinia_pestis_M-519_assembly_stats.txt	None
149	724311	GCF_001617735.1	SAMN04376042	4376042	PRJNA224116	3183688	PRJNA224116	na	3408998	LQAW01	M-1763	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	Yersinia pestis_M-1763	Contig	haploid	48	0	316	31225	46	0	0	316	31225	46	4562327	4562327	Russian Research Anti-Plague institute "Microbe"	2016/04/08 00:00	2016/04/08 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/735/GCF_001617735.1_Yersinia_pestis_M-1763/GCF_001617735.1_Yersinia_pestis_M-1763_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/617/735/GCA_001617735.1_Yersinia_pestis_M-1763	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/735/GCF_001617735.1_Yersinia_pestis_M-1763	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/735/GCF_001617735.1_Yersinia_pestis_M-1763/GCF_001617735.1_Yersinia_pestis_M-1763_assembly_stats.txt	None
150	722271	GCF_001613895.1	SAMN04364500	4364500	PRJNA224116	3176618	PRJNA224116	na	3408978	LPXU01	KM-816	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM161389v1	Contig	haploid	48	0	246	41993	39	0	0	246	41993	39	4575724	4575724	Russian Research Anti-Plague institute "Microbe"	2016/04/07 00:00	2016/04/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/895/GCF_001613895.1_ASM161389v1/GCF_001613895.1_ASM161389v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/613/895/GCA_001613895.1_ASM161389v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/895/GCF_001613895.1_ASM161389v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/895/GCF_001613895.1_ASM161389v1/GCF_001613895.1_ASM161389v1_assembly_stats.txt	None
151	722261	GCF_001613885.1	SAMN04364306	4364306	PRJNA224116	3176608	PRJNA224116	na	3415638	LPXT01	M-978	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM161388v1	Contig	haploid	48	0	435	25920	60	0	0	435	25920	60	4589918	4589918	Russian Research Anti-Plague institute "Microbe"	2016/04/07 00:00	2016/04/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/885/GCF_001613885.1_ASM161388v1/GCF_001613885.1_ASM161388v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/613/885/GCA_001613885.1_ASM161388v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/885/GCF_001613885.1_ASM161388v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/613/885/GCF_001613885.1_ASM161388v1/GCF_001613885.1_ASM161388v1_assembly_stats.txt	None
152	722251	GCA_001613865.1	SAMN04364301	4364301	PRJNA306803	3176588	None	na	None	LPXS01	1116-D	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM161386v1	Contig	haploid	48	0	388	30885	51	0	0	388	30885	51	4470393	4470393	Russian Research Anti-Plague institute "Microbe"	2016/04/07 00:00	2016/04/07 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/613/865/GCA_001613865.1_ASM161386v1/GCA_001613865.1_ASM161386v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/613/865/GCA_001613865.1_ASM161386v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/613/865/GCA_001613865.1_ASM161386v1/GCA_001613865.1_ASM161386v1_assembly_stats.txt	None
153	711551	GCA_001601735.1	SAMN04337145	4337145	PRJNA305990	3149098	None	na	None	LPTY01	A-1815	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM160173v1	Contig	haploid	48	0	402	26555	54	0	0	402	26555	54	4618238	4618238	Russian Research Anti-Plague Institute Microbe	2016/03/29 00:00	2016/03/29 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/735/GCA_001601735.1_ASM160173v1/GCA_001601735.1_ASM160173v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/735/GCA_001601735.1_ASM160173v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/735/GCA_001601735.1_ASM160173v1/GCA_001601735.1_ASM160173v1_assembly_stats.txt	None
154	711531	GCA_001601675.1	SAMN04336076	4336076	PRJNA305970	3149058	None	na	None	LPTX01	C741	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM160167v1	Contig	haploid	48	0	370	26617	55	0	0	370	26617	55	4485310	4485310	Russian Research Anti-Plague Institute Microbe	2016/03/29 00:00	2016/03/29 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/675/GCA_001601675.1_ASM160167v1/GCA_001601675.1_ASM160167v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/675/GCA_001601675.1_ASM160167v1	None	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/675/GCA_001601675.1_ASM160167v1/GCA_001601675.1_ASM160167v1_assembly_stats.txt	None
155	711101	GCF_001601285.1	SAMN04357319	4357319	PRJNA224116	3144978	PRJNA224116	na	9033628	LPVG01	I1996	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM160128v1	Contig	haploid	48	0	285	36268	43	0	0	285	36268	43	4605196	4605196	Russian Research Anti-Plague institute "Microbe"	2016/03/28 00:00	2016/03/28 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/285/GCF_001601285.1_ASM160128v1/GCF_001601285.1_ASM160128v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/285/GCA_001601285.1_ASM160128v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/285/GCF_001601285.1_ASM160128v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/285/GCF_001601285.1_ASM160128v1/GCF_001601285.1_ASM160128v1_assembly_stats.txt	None
156	708611	GCF_000987005.2	SAMN03418619	3418619	PRJNA224116	3133278	PRJNA224116	na	3134058	LBFK01	125 B plague Bombay	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	YPES002-SEQ-1-ASM-1	Scaffold	haploid	202.96	0	117	79588	19	1	1	112	79588	19	4498212	4498212	cBio Corp	2015/05/01 00:00	2015/05/01 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.2_YPES002-SEQ-1-ASM-1/GCF_000987005.2_YPES002-SEQ-1-ASM-1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/987/005/GCA_000987005.2_YPES002-SEQ-1-ASM-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.2_YPES002-SEQ-1-ASM-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/005/GCF_000987005.2_YPES002-SEQ-1-ASM-1/GCF_000987005.2_YPES002-SEQ-1-ASM-1_assembly_stats.txt	None
157	708151	GCF_001595585.1	SAMN04329024	4329024	PRJNA224116	3130948	PRJNA224116	na	9034308	LOHR01	M-1864	None	Yersinia pestis (enterobacteria)	632	Yersinia pestis	632	ASM159558v1	Contig	haploid	48	0	292	36185	45	0	0	292	36185	45	4569596	4569596	Russian Research Anti-Plague Institute Microbe	2016/03/21 00:00	2016/03/21 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/585/GCF_001595585.1_ASM159558v1/GCF_001595585.1_ASM159558v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/595/585/GCA_001595585.1_ASM159558v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/585/GCF_001595585.1_ASM159558v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/585/GCF_001595585.1_ASM159558v1/GCF_001595585.1_ASM159558v1_assembly_stats.txt	None
158	661638	GCF_000382545.1	SAMN01909378	1909378	PRJNA224116	607728	PRJNA224116	na	661638	AOSA01	G1670A	None	Yersinia pestis G1670A (enterobacteria)	632	Yersinia pestis	1291550	Yersinia pestis assembly	Contig	haploid	23	0	208	39359	38	0	0	208	39359	38	4542438	4542438	US Army Edgewood Chemical Biological Center	2013/04/25 00:00	2013/04/25 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/545/GCF_000382545.1_Yersinia_pestis_assembly/GCF_000382545.1_Yersinia_pestis_assembly_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/545/GCA_000382545.1_Yersinia_pestis_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/545/GCF_000382545.1_Yersinia_pestis_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/545/GCF_000382545.1_Yersinia_pestis_assembly/GCF_000382545.1_Yersinia_pestis_assembly_assembly_stats.txt	None
159	661598	GCF_000382525.1	SAMN01902220	1902220	PRJNA38305	607708	None	na	661598	AOMZ01	G3768	None	Yersinia pestis G3768 (enterobacteria)	632	Yersinia pestis	649715	Yersinia pestis G3768 assembly	Contig	haploid	18	0	252	32335	47	0	0	252	32335	47	4523489	4523489	US Army Edgewood Chemical Biological Center	2013/04/25 00:00	2013/04/25 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/525/GCF_000382525.1_Yersinia_pestis_G3768_assembly/GCF_000382525.1_Yersinia_pestis_G3768_assembly_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/525/GCA_000382525.1_Yersinia_pestis_G3768_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/525/GCF_000382525.1_Yersinia_pestis_G3768_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/525/GCF_000382525.1_Yersinia_pestis_G3768_assembly/GCF_000382525.1_Yersinia_pestis_G3768_assembly_assembly_stats.txt	None
160	661578	GCF_000382505.1	SAMN01902219	1902219	PRJNA224116	607688	PRJNA224116	na	661578	AOMY01	G1670E	None	Yersinia pestis G1670E (enterobacteria)	632	Yersinia pestis	1325475	Yersinia pestis G1670E assembly	Contig	haploid	20	0	214	36157	42	0	0	214	36157	42	4532024	4532024	University of Florida	2013/04/25 00:00	2013/04/25 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/505/GCF_000382505.1_Yersinia_pestis_G1670E_assembly/GCF_000382505.1_Yersinia_pestis_G1670E_assembly_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/505/GCA_000382505.1_Yersinia_pestis_G1670E_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/505/GCF_000382505.1_Yersinia_pestis_G1670E_assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/505/GCF_000382505.1_Yersinia_pestis_G1670E_assembly/GCF_000382505.1_Yersinia_pestis_G1670E_assembly_assembly_stats.txt	None
161	656278	GCF_000255895.1	SAMN01831181	1831181	PRJNA224116	365578	PRJNA224116	na	656278	AGKA01	AS200901509	None	Yersinia pestis biovar Orientalis str. AS200901509 (enterobacteria)	632	Yersinia pestis	1084234	ASM25589v1	Contig	haploid	19	0	263	36513	43	0	0	263	36513	43	4605070	4605070	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/895/GCF_000255895.1_ASM25589v1/GCF_000255895.1_ASM25589v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/895/GCA_000255895.1_ASM25589v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/895/GCF_000255895.1_ASM25589v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/895/GCF_000255895.1_ASM25589v1/GCF_000255895.1_ASM25589v1_assembly_stats.txt	None
162	656258	GCF_000255875.1	SAMN01831180	1831180	PRJNA224116	365558	PRJNA224116	na	656258	AGJZ01	AS200901434	None	Yersinia pestis biovar Orientalis str. AS200901434 (enterobacteria)	632	Yersinia pestis	1084233	ASM25587v1	Contig	haploid	19	0	237	34682	48	0	0	237	34682	48	4572981	4572981	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/875/GCF_000255875.1_ASM25587v1/GCF_000255875.1_ASM25587v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/875/GCA_000255875.1_ASM25587v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/875/GCF_000255875.1_ASM25587v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/875/GCF_000255875.1_ASM25587v1/GCF_000255875.1_ASM25587v1_assembly_stats.txt	None
163	656238	GCF_000255855.1	SAMN01831187	1831187	PRJNA224116	365538	PRJNA224116	na	656238	AGJY01	AS200902147	None	Yersinia pestis biovar Orientalis str. AS200902147 (enterobacteria)	632	Yersinia pestis	1084232	ASM25585v1	Contig	haploid	15	0	277	31318	46	0	0	277	31318	46	4592682	4592682	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/855/GCF_000255855.1_ASM25585v1/GCF_000255855.1_ASM25585v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/855/GCA_000255855.1_ASM25585v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/855/GCF_000255855.1_ASM25585v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/855/GCF_000255855.1_ASM25585v1/GCF_000255855.1_ASM25585v1_assembly_stats.txt	None
164	656218	GCF_000255835.1	SAMN01831186	1831186	PRJNA224116	365518	PRJNA224116	na	656218	AGJX01	BA200902009	None	Yersinia pestis biovar Orientalis str. BA200902009 (enterobacteria)	632	Yersinia pestis	1084231	ASM25583v1	Contig	haploid	17	0	256	30981	50	0	0	256	30981	50	4563812	4563812	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/835/GCF_000255835.1_ASM25583v1/GCF_000255835.1_ASM25583v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/835/GCA_000255835.1_ASM25583v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/835/GCF_000255835.1_ASM25583v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/835/GCF_000255835.1_ASM25583v1/GCF_000255835.1_ASM25583v1_assembly_stats.txt	None
165	656198	GCF_000255815.1	SAMN01831185	1831185	PRJNA224116	365498	PRJNA224116	na	656198	AGJW01	BA200901990	None	Yersinia pestis biovar Orientalis str. BA200901990 (enterobacteria)	632	Yersinia pestis	1084230	ASM25581v1	Contig	haploid	29	0	210	35993	42	0	0	210	35993	42	4527493	4527493	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/815/GCF_000255815.1_ASM25581v1/GCF_000255815.1_ASM25581v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/815/GCA_000255815.1_ASM25581v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/815/GCF_000255815.1_ASM25581v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/815/GCF_000255815.1_ASM25581v1/GCF_000255815.1_ASM25581v1_assembly_stats.txt	None
166	656178	GCF_000255795.1	SAMN01831183	1831183	PRJNA224116	365478	PRJNA224116	na	656178	AGJV01	BA200901703	None	Yersinia pestis biovar Orientalis str. BA200901703 (enterobacteria)	632	Yersinia pestis	1084229	ASM25579v1	Contig	haploid	15	0	282	27253	56	0	0	282	27253	56	4560176	4560176	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/795/GCF_000255795.1_ASM25579v1/GCF_000255795.1_ASM25579v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/795/GCA_000255795.1_ASM25579v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/795/GCF_000255795.1_ASM25579v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/795/GCF_000255795.1_ASM25579v1/GCF_000255795.1_ASM25579v1_assembly_stats.txt	None
167	656158	GCF_000255775.1	SAMN01831179	1831179	PRJNA224116	365458	PRJNA224116	na	656158	AGJU01	AS200901156	None	Yersinia pestis biovar Orientalis str. AS200901156 (enterobacteria)	632	Yersinia pestis	1084228	ASM25577v1	Contig	haploid	25	0	220	34962	44	0	0	220	34962	44	4578309	4578309	US Army Edgewood Chemical Biological Center	2012/03/22 00:00	2012/03/22 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/775/GCF_000255775.1_ASM25577v1/GCF_000255775.1_ASM25577v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/775/GCA_000255775.1_ASM25577v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/775/GCF_000255775.1_ASM25577v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/775/GCF_000255775.1_ASM25577v1/GCF_000255775.1_ASM25577v1_assembly_stats.txt	None
