Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number
SAMEA4354665	AE1175	[426:571]	[-1595:-1450]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA4354665	KEEP: SRA Ancient	0
SAMEA3937654	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.448217	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient	1
SAMEA3937653	Barcelona3031	[1300:1420]	[-721:-601]	Spain	Catalonia	39.3260685	-4.8379791	41.8523094	1.5745043	Second Pandemic	1.PRE	1.PRE1	SAMEA3937653	KEEP: SRA Ancient	1
SAMEA3713715	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic	1.PRE	1.PRE1	SAMEA3713715	KEEP: SRA Ancient	1
SAMEA3713714	OBS124	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic	1.PRE	1.PRE1	SAMEA3713714	KEEP: SRA Ancient	1
SAMEA3713713	OBS116	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic	1.PRE	1.PRE1	SAMEA3713713	KEEP: SRA Ancient	1
SAMEA3713712	OBS110	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic	1.PRE	1.PRE1	SAMEA3713712	KEEP: SRA Ancient	1
SAMEA3713711	OBS107	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic	1.PRE	1.PRE1	SAMEA3713711	KEEP: SRA Ancient	1
SAMN00715800	8291	[1348:1350]	[-673:-671]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMN00715800	KEEP: SRA Ancient	1
SAMEA3541827	RISE509	[-2876:-2677]	[-4897:-4698]	Russia	Krasnoyarsk Krai	64.6863136	97.7453061	63.3233807	97.0979974	Bronze Age	0.PRE	0.PRE2	SAMEA3541827	KEEP: SRA Ancient	0
SAMEA3541826	RISE505	[-1746:-1626]	[-3767:-3647]	Russia	Altai Krai	64.6863136	97.7453061	52.6932243	82.6931424	Bronze Age	0.PRE	0.PRE1	SAMEA3541826	KEEP: SRA Ancient	0
SAMEA1061800	DA101	[214:261]	[-1807:-1760]	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua	0.ANT	0.ANT4	SAMEA1061800	KEEP: SRA Ancient	0
SAMEA7293136	COL001	[1300:1400]	[-721:-621]	Italy	Lazio	42.6384261	12.674297	41.9808038	12.7662312	Second Pandemic	1.PRE	1.PRE1	SAMEA7293136	KEEP: SRA Ancient	1
SAMEA7293135	CHE1	[1500:1800]	[-521:-221]	Russia	Chechnya	64.6863136	97.7453061	43.3976147	45.6985005	Second Pandemic	1.PRE	1.PRE1	SAMEA7293135	KEEP: SRA Ancient	1
SAMEA6812877	GLZ002	[-2569:-2467]	[-4590:-4488]	Russia	Irkutsk Oblast	64.6863136	97.7453061	56.6370122	104.719221	Bronze Age	0.PRE	0.PRE1	SAMEA6812877	KEEP: SRA Ancient	0
SAMEA6812876	GLZ001	[-2838:-2495]	[-4859:-4516]	Russia	Irkutsk Oblast	64.6863136	97.7453061	56.6370122	104.719221	Bronze Age	0.PRE	0.PRE1	SAMEA6812876	KEEP: SRA Ancient	0
SAMEA7313236_38	Rostov2033	[1762:1773]	[-259:-248]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313236_38	KEEP: SRA Ancient Combined Record	1
SAMEA7313243_45	Azov38	[1400:1700]	[-621:-321]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313243_45	KEEP: SRA Ancient Combined Record	1
SAMEA7313246_49	Gdansk8	[1400:1700]	[-621:-321]	Poland	Pomeranian Voivodeship	52.215933	19.134422	54.24556	18.1099	Second Pandemic	1.PRE	1.PRE1	SAMEA7313246_49	KEEP: SRA Ancient Combined Record	1
SAMEA6651390	AGU010	[1435:1477]	[-586:-544]	Lithuania	Vilnius County	55.3500003	23.7499997	54.82269205	25.249534001679514	Second Pandemic	1.PRE	1.PRE1	SAMEA6651390	KEEP: SRA Ancient	1
SAMEA6637004	AGU025	[1441:1612]	[-580:-409]	Lithuania	Vilnius County	55.3500003	23.7499997	54.82269205	25.249534001679514	Second Pandemic	1.PRE	1.PRE1	SAMEA6637004	KEEP: SRA Ancient	1
SAMEA6637002	AGU007B	[1463:1632]	[-558:-389]	Lithuania	Vilnius County	55.3500003	23.7499997	54.82269205	25.249534001679514	Second Pandemic	1.PRE	1.PRE1	SAMEA6637002	KEEP: SRA Ancient	1
SAMEA6502107	G488	[1550:1650]	[-471:-371]	Latvia	Vidzeme	56.8406494	24.7537645	57.2995381	25.6660605	Second Pandemic	1.PRE	1.PRE1	SAMEA6502107	KEEP: SRA Ancient	1
D25	A21x23	[1100:1555]	[-921:-466]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D25	KEEP: Local Ancient Denmark	1
D51	GrGC15	[1100:1600]	[-921:-421]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	D51	KEEP: Local Ancient Denmark	1
D62	G25A	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D62	KEEP: Local Ancient Denmark	1
D71	G16	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D71	KEEP: Local Ancient Denmark	1
D72	G207	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D72	KEEP: Local Ancient Denmark	1
D75	G861x1035	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D75	KEEP: Local Ancient Denmark	1
P187	A146x3011	[1150:1574]	[-871:-447]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	P187	KEEP: Local Ancient Denmark	1
P212	G371	[1150:1350]	[-871:-671]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	P212	KEEP: Local Ancient Denmark	1
P246	X1265	[1200:1560]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	P246	KEEP: Local Ancient Denmark	1
P384	A1155x1155	[1100:1500 ]	[-921:-521]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	P384	KEEP: Local Ancient Denmark	1
P387	A1480x1480	[1100:1500 ]	[-921:-521]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	P387	KEEP: Local Ancient Denmark	1
R21	GrID319	[1100:1600]	[-921:-421]	Denmark	Central Denmark Region	55.670249	10.3333283	56.23564835	9.234602771636588	Second Pandemic	1.PRE	1.PRE1	R21	KEEP: Local Ancient Denmark	1
R36	G25Bx98	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	R36	KEEP: Local Ancient Denmark	1
R44	G70x212	[1200:1560 ]	[-821:-461]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	R44	KEEP: Local Ancient Denmark	1
D24	A19x21	[1100:1555]	[-921:-466]	Denmark	Region of Southern Denmark	55.670249	10.3333283	55.3784583	9.13192766793894	Second Pandemic	1.PRE	1.PRE1	D24	KEEP: Local Ancient Denmark	1
